 3.827  0.150  5100
 3.827  0.150  9.264794e+07
 3.831  0.195  1.222484e+09
 3.833  0.222  1.770657e+09
 3.835  0.251  2.299724e+09
 3.837  0.282  2.815565e+09
 3.839  0.316  3.331406e+09
 3.842  0.356  3.873700e+09
 3.844  0.393  4.307138e+09
 3.846  0.436  4.771262e+09
 3.847  0.465  5.059340e+09
 3.848  0.490  5.289014e+09
 3.848  0.560  5.820907e+09
 3.843  0.638  6.263588e+09
 3.829  0.719  6.601666e+09
 3.814  0.756  6.720590e+09
 3.802  0.775  6.784068e+09
 3.786  0.784  6.835866e+09
 3.775  0.779  6.860749e+09
 3.760  0.762  6.889863e+09
 3.746  0.750  6.917732e+09
 3.724  0.834  6.985415e+09
 3.719  0.914  7.023796e+09
 3.716  0.993  7.056475e+09
 3.712  1.077  7.087150e+09
 3.708  1.157  7.112716e+09
 3.704  1.242  7.135602e+09
 3.702  1.322  7.154375e+09
 3.699  1.402  7.170460e+09
 3.696  1.483  7.184744e+09
 3.692  1.566  7.197305e+09
 3.687  1.648  7.208005e+09
 3.680  1.729  7.217217e+09
 3.676  1.811  7.225291e+09
 3.673  1.892  7.232217e+09
 3.668  1.974  7.241968e+09
 3.665  2.059  7.255788e+09
 3.660  2.141  7.259887e+09
 3.654  2.227  7.263790e+09
 3.651  2.308  7.266971e+09
 3.645  2.392  7.269840e+09
 3.641  2.475  7.272393e+09
 3.634  2.559  7.274510e+09
 3.627  2.643  7.276430e+09
 3.622  2.726  7.277998e+09
 3.618  2.811  7.279421e+09
 3.612  2.894  7.280689e+09
 3.604  2.978  7.281746e+09
 3.600  3.063  7.282707e+09
 3.595  3.145  7.283543e+09
 3.588  3.229  7.284334e+09
 3.584  3.313  7.285024e+09
