 4.029  1.136  5100
 4.029  1.136  1.169978e+07
 4.029  1.211  4.247494e+08
 4.028  1.256  6.259980e+08
 4.024  1.298  7.958036e+08
 4.019  1.338  9.365459e+08
 4.007  1.371  1.061260e+09
 3.997  1.405  1.164825e+09
 3.987  1.426  1.222793e+09
 3.975  1.445  1.270065e+09
 3.969  1.458  1.296510e+09
 3.968  1.472  1.315316e+09
 3.982  1.495  1.327586e+09
 4.005  1.527  1.331797e+09
 3.994  1.555  1.332179e+09
 3.963  1.593  1.336529e+09
 3.917  1.607  1.344910e+09
 3.871  1.603  1.348695e+09
 3.823  1.586  1.350996e+09
 3.783  1.551  1.352836e+09
 3.738  1.437  1.356340e+09
 3.730  1.461  1.357461e+09
 3.721  1.508  1.359141e+09
 3.718  1.548  1.360357e+09
 3.716  1.588  1.361572e+09
 3.712  1.626  1.362787e+09
 3.711  1.666  1.364002e+09
 3.710  1.692  1.364812e+09
 3.708  1.733  1.366108e+09
 3.705  1.780  1.367664e+09
 3.704  1.815  1.368830e+09
 3.703  1.848  1.369997e+09
 3.702  1.893  1.371455e+09
 3.700  1.931  1.372622e+09
 3.698  1.964  1.373788e+09
 3.695  2.004  1.375153e+09
 3.691  2.045  1.376460e+09
 3.689  2.079  1.377580e+09
 3.687  2.122  1.379072e+09
 3.685  2.157  1.380150e+09
 3.682  2.195  1.381459e+09
 3.680  2.234  1.382742e+09
 3.679  2.276  1.383940e+09
 3.677  2.314  1.385306e+09
 3.675  2.353  1.386442e+09
 3.673  2.390  1.387945e+09
 3.671  2.427  1.389497e+09
 3.669  2.466  1.395788e+09
 3.667  2.505  1.396587e+09
 3.665  2.543  1.397452e+09
 3.662  2.583  1.398247e+09
 3.659  2.621  1.399035e+09
