 4.679  5.331  5100
 4.679  5.331  1.750133e+04
 4.671  5.401  1.382605e+06
 4.664  5.442  2.065420e+06
 4.654  5.482  2.683204e+06
 4.641  5.520  3.203444e+06
 4.624  5.554  3.626138e+06
 4.601  5.589  4.032576e+06
 4.580  5.612  4.284973e+06
 4.551  5.637  4.532006e+06
 4.531  5.653  4.676915e+06
 4.510  5.673  4.847500e+06
 4.532  5.686  4.887198e+06
 4.562  5.704  4.890901e+06
 4.564  5.707  4.892105e+06
 4.531  5.721  4.894191e+06
 4.498  5.737  4.895316e+06
 4.463  5.746  4.896441e+06
 4.423  5.754  4.897566e+06
 4.392  5.759  4.898466e+06
 4.355  5.769  4.899816e+06
 4.318  5.781  4.904739e+06
 4.318  5.782  4.913649e+06
 4.315  5.783  4.929740e+06
 4.307  5.784  4.946676e+06
 4.302  5.785  4.963512e+06
 4.298  5.786  4.980348e+06
 4.293  5.787  4.997794e+06
 4.287  5.788  5.015379e+06
 4.280  5.788  5.033940e+06
 4.275  5.789  5.051672e+06
 4.269  5.790  5.071059e+06
 4.262  5.791  5.089370e+06
 4.252  5.792  5.111624e+06
 4.241  5.793  5.131812e+06
 4.227  5.795  5.155560e+06
 4.213  5.796  5.179310e+06
 4.191  5.797  5.206622e+06
 4.168  5.799  5.232746e+06
 4.136  5.801  5.262433e+06
 4.062  5.803  5.299705e+06
 4.012  5.804  5.312565e+06
 3.905  5.805  5.327140e+06
 3.826  5.800  5.335402e+06
 3.790  5.791  5.338024e+06
 3.782  5.788  5.339996e+06
 3.780  5.785  5.340628e+06
 3.780  5.785  5.340647e+06
 3.780  5.785  5.340649e+06
 3.780  5.785  5.340650e+06
 3.780  5.785  5.340651e+06
 3.780  5.785  5.340652e+06
