 3.768 -0.309  5100
 3.768 -0.309  1.140757e+08
 3.771 -0.276  2.358176e+09
 3.774 -0.246  3.720962e+09
 3.778 -0.212  5.083748e+09
 3.782 -0.173  6.446534e+09
 3.785 -0.130  7.775250e+09
 3.790 -0.079  9.138036e+09
 3.793 -0.035  1.019420e+10
 3.796  0.030  1.150417e+10
 3.799  0.094  1.257065e+10
 3.801  0.149  1.336960e+10
 3.802  0.225  1.427794e+10
 3.799  0.311  1.502953e+10
 3.796  0.340  1.524235e+10
 0  0  1.534235e+10
 0 0 2.6e+10
