 4.745  5.975  5100
 4.745  5.975  2.000152e+04
 4.736  6.022  7.184546e+05
 4.727  6.053  1.150488e+06
 4.714  6.082  1.539317e+06
 4.696  6.109  1.884943e+06
 4.671  6.134  2.184162e+06
 4.637  6.158  2.457099e+06
 4.603  6.175  2.639057e+06
 4.556  6.192  2.812859e+06
 4.513  6.203  2.917192e+06
 4.435  6.222  3.053732e+06
 4.448  6.228  3.062130e+06
 4.466  6.233  3.062983e+06
 4.486  6.238  3.064465e+06
 4.383  6.250  3.067361e+06
 4.289  6.256  3.068489e+06
 4.183  6.262  3.069526e+06
 4.103  6.266  3.070176e+06
 4.005  6.269  3.070826e+06
 3.909  6.273  3.071476e+06
 3.825  6.282  3.074400e+06
 3.839  6.286  3.079598e+06
 4.240  6.288  3.090450e+06
 4.232  6.289  3.101771e+06
 4.223  6.289  3.113039e+06
 4.213  6.290  3.124376e+06
 4.201  6.290  3.136268e+06
 4.189  6.291  3.149010e+06
 4.179  6.291  3.160842e+06
 4.163  6.291  3.174204e+06
 4.144  6.292  3.187565e+06
 4.117  6.292  3.201954e+06
 4.096  6.293  3.216344e+06
 4.077  6.294  3.232172e+06
 4.078  6.294  3.248340e+06
 4.047  6.295  3.265750e+06
 4.019  6.296  3.284903e+06
 4.016  6.296  3.305970e+06
 4.010  6.297  3.328542e+06
 3.996  6.298  3.352619e+06
 4.185  6.299  3.360911e+06
 4.198  6.316  3.373740e+06
 4.186  6.316  3.381080e+06
 4.076  6.312  3.382315e+06
 3.850  6.290  3.384211e+06
 3.837  6.284  3.384444e+06
 3.839  6.262  3.384446e+06
 3.841  6.209  3.384446e+06
 3.837  6.279  3.384446e+06
 3.835  6.318  3.384446e+06
 3.835  6.328  3.384446e+06
