 4.540  4.273  5100
 4.540  4.273  1.053872e+05
 4.532  4.358  4.193931e+06
 4.527  4.407  6.108776e+06
 4.520  4.454  7.769632e+06
 4.511  4.498  9.129130e+06
 4.499  4.541  1.030995e+07
 4.484  4.581  1.128882e+07
 4.469  4.611  1.193677e+07
 4.453  4.638  1.248703e+07
 4.442  4.657  1.282494e+07
 4.436  4.672  1.305021e+07
 4.457  4.696  1.325214e+07
 4.481  4.727  1.326740e+07
 4.467  4.716  1.327293e+07
 4.437  4.732  1.327745e+07
 4.388  4.754  1.328304e+07
 4.342  4.769  1.328751e+07
 4.295  4.779  1.329150e+07
 4.258  4.796  1.329485e+07
 4.223  4.826  1.330138e+07
 4.234  4.840  1.331512e+07
 4.255  4.839  1.334374e+07
 4.249  4.843  1.339836e+07
 4.240  4.847  1.345435e+07
 4.236  4.852  1.351270e+07
 4.231  4.856  1.357110e+07
 4.227  4.861  1.362549e+07
 4.222  4.865  1.368546e+07
 4.217  4.869  1.374326e+07
 4.212  4.873  1.379884e+07
 4.206  4.877  1.385410e+07
 4.200  4.881  1.391147e+07
 4.192  4.885  1.397306e+07
 4.184  4.888  1.403462e+07
 4.176  4.892  1.408786e+07
 4.165  4.896  1.415150e+07
 4.150  4.900  1.421719e+07
 4.130  4.904  1.429129e+07
 4.104  4.908  1.434998e+07
 4.054  4.912  1.441383e+07
 4.012  4.914  1.444226e+07
 3.914  4.914  1.447193e+07
 3.658  4.842  1.448990e+07
 3.634  4.939  1.449774e+07
 3.632  4.938  1.450691e+07
 3.627  5.021  1.451305e+07
 3.627  5.030  1.451459e+07
 3.627  5.031  1.451486e+07
 3.627  5.031  1.451503e+07
 3.627  5.032  1.451514e+07
 3.627  5.034  1.451541e+07
