5.100000000000000000e+03 3.767999999999999794e+00 -3.089999999999999969e-01 3.799999999999999822e+00 -6.700000000000000400e-02 3.826999999999999957e+00 1.499999999999999944e-01 3.906000000000000139e+00 5.759999999999999565e-01 3.980999999999999872e+00 9.160000000000000364e-01 4.028999999999999915e+00 1.135999999999999899e+00 4.086000000000000298e+00 1.411000000000000032e+00 4.150999999999999801e+00 1.772999999999999909e+00 4.206999999999999851e+00 2.056999999999999940e+00 4.275999999999999801e+00 2.491999999999999993e+00 4.325000000000000178e+00 2.817000000000000171e+00 4.395999999999999908e+00 3.282000000000000028e+00 4.448000000000000398e+00 3.620000000000000107e+00 4.501000000000000334e+00 3.995000000000000107e+00 4.540000000000000036e+00 4.272999999999999687e+00 4.586999999999999744e+00 4.610999999999999766e+00 4.618000000000000327e+00 4.858999999999999986e+00 4.679000000000000270e+00 5.331000000000000405e+00 4.717999999999999972e+00 5.693999999999999950e+00 4.745000000000000107e+00 5.974999999999999645e+00 4.206999999999999851e+00 2.056999999999999940e+00
1.510000000000000000e+04 3.767999999999999794e+00 -3.089999999999999969e-01 3.799999999999999822e+00 -6.700000000000000400e-02 3.826999999999999957e+00 1.499999999999999944e-01 3.906000000000000139e+00 5.759999999999999565e-01 3.980999999999999872e+00 9.160000000000000364e-01 4.028999999999999915e+00 1.135999999999999899e+00 4.086000000000000298e+00 1.411000000000000032e+00 4.150999999999999801e+00 1.772999999999999909e+00 4.206999999999999851e+00 2.056999999999999940e+00 4.275999999999999801e+00 2.491999999999999993e+00 4.325000000000000178e+00 2.817000000000000171e+00 4.395999999999999908e+00 3.282000000000000028e+00 4.448000000000000398e+00 3.620000000000000107e+00 4.501000000000000334e+00 3.995000000000000107e+00 4.540000000000000036e+00 4.272999999999999687e+00 4.586999999999999744e+00 4.610999999999999766e+00 4.618000000000000327e+00 4.858999999999999986e+00 4.679000000000000270e+00 5.331000000000000405e+00 4.717999999999999972e+00 5.693999999999999950e+00 4.745000000000000107e+00 5.974999999999999645e+00 4.206999999999999851e+00 2.056999999999999940e+00
2.510000000000000000e+04 3.767999999999999794e+00 -3.089999999999999969e-01 3.799999999999999822e+00 -6.700000000000000400e-02 3.826999999999999957e+00 1.499999999999999944e-01 3.906000000000000139e+00 5.759999999999999565e-01 3.980999999999999872e+00 9.160000000000000364e-01 4.028999999999999915e+00 1.135999999999999899e+00 4.086000000000000298e+00 1.411000000000000032e+00 4.150999999999999801e+00 1.772999999999999909e+00 4.206999999999999851e+00 2.056999999999999940e+00 4.275999999999999801e+00 2.491999999999999993e+00 4.325000000000000178e+00 2.817000000000000171e+00 4.395999999999999908e+00 3.282000000000000028e+00 4.448000000000000398e+00 3.620000000000000107e+00 4.501000000000000334e+00 3.995000000000000107e+00 4.540000000000000036e+00 4.272999999999999687e+00 4.586999999999999744e+00 4.610999999999999766e+00 4.618000000000000327e+00 4.858999999999999986e+00 4.678955469052398009e+00 5.331389645791517751e+00 4.717960610765044471e+00 5.694320740913207501e+00 4.744934302931271830e+00 5.975343084692245732e+00 4.206999999999999851e+00 2.056999999999999940e+00
3.510000000000000000e+04 3.767999999999999794e+00 -3.089999999999999969e-01 3.799999999999999822e+00 -6.700000000000000400e-02 3.826999999999999957e+00 1.499999999999999944e-01 3.906000000000000139e+00 5.759999999999999565e-01 3.980999999999999872e+00 9.160000000000000364e-01 4.028999999999999915e+00 1.135999999999999899e+00 4.086000000000000298e+00 1.411000000000000032e+00 4.150999999999999801e+00 1.772999999999999909e+00 4.206999999999999851e+00 2.056999999999999940e+00 4.275999999999999801e+00 2.491999999999999993e+00 4.325000000000000178e+00 2.817000000000000171e+00 4.395999999999999908e+00 3.282000000000000028e+00 4.448000000000000398e+00 3.620000000000000107e+00 4.501000000000000334e+00 3.995000000000000107e+00 4.540000000000000036e+00 4.272999999999999687e+00 4.586999999999999744e+00 4.610999999999999766e+00 4.618000000000000327e+00 4.858999999999999986e+00 4.678896865444658992e+00 5.331902427359235475e+00 4.717883353945452996e+00 5.694949832158455294e+00 4.744805446745256283e+00 5.976016000330329980e+00 4.206999999999999851e+00 2.056999999999999940e+00
4.510000000000000000e+04 3.767999999999999794e+00 -3.089999999999999969e-01 3.799999999999999822e+00 -6.700000000000000400e-02 3.826999999999999957e+00 1.499999999999999944e-01 3.906000000000000139e+00 5.759999999999999565e-01 3.980999999999999872e+00 9.160000000000000364e-01 4.028999999999999915e+00 1.135999999999999899e+00 4.086000000000000298e+00 1.411000000000000032e+00 4.150999999999999801e+00 1.772999999999999909e+00 4.206999999999999851e+00 2.056999999999999940e+00 4.275999999999999801e+00 2.491999999999999993e+00 4.325000000000000178e+00 2.817000000000000171e+00 4.395999999999999908e+00 3.282000000000000028e+00 4.448000000000000398e+00 3.620000000000000107e+00 4.501000000000000334e+00 3.995000000000000107e+00 4.540000000000000036e+00 4.272999999999999687e+00 4.586999999999999744e+00 4.610999999999999766e+00 4.617982336208898531e+00 4.859191778303388887e+00 4.678838261836919976e+00 5.332415208926953198e+00 4.717806097125860632e+00 5.695578923403703975e+00 4.744676590559239848e+00 5.976688915968413340e+00 4.206999999999999851e+00 2.056999999999999940e+00
5.510000000000000000e+04 3.767999999999999794e+00 -3.089999999999999969e-01 3.799999999999999822e+00 -6.700000000000000400e-02 3.826999999999999957e+00 1.499999999999999944e-01 3.906000000000000139e+00 5.759999999999999565e-01 3.980999999999999872e+00 9.160000000000000364e-01 4.028999999999999915e+00 1.135999999999999899e+00 4.086000000000000298e+00 1.411000000000000032e+00 4.150999999999999801e+00 1.772999999999999909e+00 4.206999999999999851e+00 2.056999999999999940e+00 4.275999999999999801e+00 2.491999999999999993e+00 4.325000000000000178e+00 2.817000000000000171e+00 4.395999999999999908e+00 3.282000000000000028e+00 4.448000000000000398e+00 3.620000000000000107e+00 4.501000000000000334e+00 3.995000000000000107e+00 4.540000000000000036e+00 4.272999999999999687e+00 4.586999999999999744e+00 4.610999999999999766e+00 4.617947680666964594e+00 4.859568038472958484e+00 4.678779658229180960e+00 5.332927990494670922e+00 4.717728840306269156e+00 5.696208014648952656e+00 4.744547734373223413e+00 5.977361831606497589e+00 4.206999999999999851e+00 2.056999999999999940e+00
6.510000000000000000e+04 3.767999999999999794e+00 -3.089999999999999969e-01 3.799999999999999822e+00 -6.700000000000000400e-02 3.826999999999999957e+00 1.499999999999999944e-01 3.906000000000000139e+00 5.759999999999999565e-01 3.980999999999999872e+00 9.160000000000000364e-01 4.028999999999999915e+00 1.135999999999999899e+00 4.086000000000000298e+00 1.411000000000000032e+00 4.150999999999999801e+00 1.772999999999999909e+00 4.206999999999999851e+00 2.056999999999999940e+00 4.275999999999999801e+00 2.491999999999999993e+00 4.325000000000000178e+00 2.817000000000000171e+00 4.395999999999999908e+00 3.282000000000000028e+00 4.448000000000000398e+00 3.620000000000000107e+00 4.501000000000000334e+00 3.995000000000000107e+00 4.540000000000000036e+00 4.272999999999999687e+00 4.586995280321918500e+00 4.611048966660090898e+00 4.617913025125030657e+00 4.859944298642528970e+00 4.678721054621441944e+00 5.333440772062388646e+00 4.717651583486676792e+00 5.696837105894200448e+00 4.744418878187207866e+00 5.978034747244581837e+00 4.206999999999999851e+00 2.056999999999999940e+00
7.510000000000000000e+04 3.767999999999999794e+00 -3.089999999999999969e-01 3.799999999999999822e+00 -6.700000000000000400e-02 3.826999999999999957e+00 1.499999999999999944e-01 3.906000000000000139e+00 5.759999999999999565e-01 3.980999999999999872e+00 9.160000000000000364e-01 4.028999999999999915e+00 1.135999999999999899e+00 4.086000000000000298e+00 1.411000000000000032e+00 4.150999999999999801e+00 1.772999999999999909e+00 4.206999999999999851e+00 2.056999999999999940e+00 4.275999999999999801e+00 2.491999999999999993e+00 4.325000000000000178e+00 2.817000000000000171e+00 4.395999999999999908e+00 3.282000000000000028e+00 4.448000000000000398e+00 3.620000000000000107e+00 4.501000000000000334e+00 3.995000000000000107e+00 4.540000000000000036e+00 4.272999999999999687e+00 4.586966765730870144e+00 4.611344805542215042e+00 4.617878369583096720e+00 4.860320558812098568e+00 4.678662451013702039e+00 5.333953553630106370e+00 4.717574326667085316e+00 5.697466197139449129e+00 4.744290022001191431e+00 5.978707662882666085e+00 4.206999999999999851e+00 2.056999999999999940e+00
8.510000000000000000e+04 3.767999999999999794e+00 -3.089999999999999969e-01 3.799999999999999822e+00 -6.700000000000000400e-02 3.826999999999999957e+00 1.499999999999999944e-01 3.906000000000000139e+00 5.759999999999999565e-01 3.980999999999999872e+00 9.160000000000000364e-01 4.028999999999999915e+00 1.135999999999999899e+00 4.086000000000000298e+00 1.411000000000000032e+00 4.150999999999999801e+00 1.772999999999999909e+00 4.206999999999999851e+00 2.056999999999999940e+00 4.275999999999999801e+00 2.491999999999999993e+00 4.325000000000000178e+00 2.817000000000000171e+00 4.395999999999999908e+00 3.282000000000000028e+00 4.448000000000000398e+00 3.620000000000000107e+00 4.501000000000000334e+00 3.995000000000000107e+00 4.540000000000000036e+00 4.272999999999999687e+00 4.586938251139822675e+00 4.611640644424340074e+00 4.617843714041162784e+00 4.860696818981668166e+00 4.678603847405963023e+00 5.334466335197824982e+00 4.717497069847492952e+00 5.698095288384697810e+00 4.744161165815175885e+00 5.979380578520750333e+00 4.206999999999999851e+00 2.056999999999999940e+00
9.510000000000000000e+04 3.767999999999999794e+00 -3.089999999999999969e-01 3.799999999999999822e+00 -6.700000000000000400e-02 3.826999999999999957e+00 1.499999999999999944e-01 3.906000000000000139e+00 5.759999999999999565e-01 3.980999999999999872e+00 9.160000000000000364e-01 4.028999999999999915e+00 1.135999999999999899e+00 4.086000000000000298e+00 1.411000000000000032e+00 4.150999999999999801e+00 1.772999999999999909e+00 4.206999999999999851e+00 2.056999999999999940e+00 4.275999999999999801e+00 2.491999999999999993e+00 4.325000000000000178e+00 2.817000000000000171e+00 4.395999999999999908e+00 3.282000000000000028e+00 4.448000000000000398e+00 3.620000000000000107e+00 4.501000000000000334e+00 3.995000000000000107e+00 4.540000000000000036e+00 4.272999999999999687e+00 4.586909736548774319e+00 4.611936483306464218e+00 4.617809058499228847e+00 4.861073079151237764e+00 4.678545243798224007e+00 5.334979116765542706e+00 4.717419813027901476e+00 5.698724379629945602e+00 4.744032309629159450e+00 5.980053494158834582e+00 4.206999999999999851e+00 2.056999999999999940e+00
