 4.325  2.817  1.169978e+06
 4.315  2.897  3.018941e+07
 4.310  2.944  4.363601e+07
 4.304  2.988  5.451174e+07
 4.295  3.029  6.354429e+07
 4.284  3.068  7.092606e+07
 4.271  3.104  7.689269e+07
 4.260  3.129  8.067834e+07
 4.248  3.155  8.398887e+07
 4.241  3.172  8.592554e+07
 4.239  3.184  8.715457e+07
 4.262  3.211  8.816014e+07
 4.280  3.235  8.827634e+07
 4.265  3.207  8.829552e+07
 4.185  3.299  8.845129e+07
 4.088  3.315  8.861662e+07
 3.989  3.303  8.870176e+07
 3.893  3.278  8.874572e+07
 3.793  3.243  8.877280e+07
 3.699  3.151  8.880116e+07
 3.664  3.405  8.893786e+07
 3.667  3.373  8.970117e+07
 3.671  3.357  9.045891e+07
 3.674  3.348  9.112017e+07
 3.679  3.348  9.172730e+07
 3.687  3.367  9.226690e+07
 3.756  3.416  9.281548e+07
 3.818  3.435  9.327936e+07
 3.866  3.451  9.380122e+07
 3.900  3.464  9.430723e+07
 3.922  3.473  9.469862e+07
 3.945  3.484  9.521918e+07
 3.963  3.493  9.572715e+07
 3.977  3.502  9.623443e+07
 3.991  3.512  9.682359e+07
 3.994  3.517  9.724413e+07
 4.003  3.529  9.799163e+07
 4.000  3.534  9.836194e+07
 3.992  3.544  9.906730e+07
 3.961  3.548  9.938276e+07
 3.933  3.548  9.953294e+07
 3.721  3.501  9.977394e+07
 3.686  3.434  9.979122e+07
 3.677  3.415  9.979689e+07
 3.657  3.595  9.991100e+07
 3.650  3.686  9.998785e+07
 3.644  3.777  1.000583e+08
 3.638  3.867  1.001159e+08
 3.632  3.950  1.001582e+08
 3.626  4.035  1.001920e+08
 3.621  4.124  1.002186e+08
