 4.448  4.013  1.000076e+05
 4.440  4.051  2.612250e+06
 4.433  4.104  5.555105e+06
 4.425  4.156  8.046123e+06
 4.415  4.205  1.010217e+07
 4.402  4.252  1.182914e+07
 4.386  4.296  1.326988e+07
 4.371  4.327  1.417145e+07
 4.354  4.356  1.494130e+07
 4.342  4.376  1.540982e+07
 4.336  4.391  1.571493e+07
 4.362  4.425  1.599933e+07
 4.388  4.462  1.601758e+07
 4.369  4.433  1.602260e+07
 4.270  4.462  1.603370e+07
 4.134  4.455  1.604336e+07
 4.001  4.418  1.604866e+07
 3.860  4.362  1.605185e+07
 3.726  4.282  1.605359e+07
 3.599  4.112  1.605546e+07
 3.563  4.542  1.605673e+07
 3.555  4.599  1.611500e+07
 3.559  4.504  1.619538e+07
 3.563  4.423  1.627714e+07
 3.568  4.390  1.634797e+07
 3.575  4.386  1.642297e+07
 3.596  4.478  1.646793e+07
 3.729  4.539  1.647244e+07
 3.894  4.557  1.647878e+07
 4.011  4.554  1.648957e+07
 4.074  4.556  1.656657e+07
 4.087  4.563  1.663661e+07
 4.101  4.569  1.671204e+07
 4.090  4.575  1.685864e+07
 4.076  4.581  1.702425e+07
 4.058  4.586  1.718193e+07
 4.022  4.589  1.734862e+07
 3.906  4.577  1.751841e+07
 3.809  4.560  1.755843e+07
 3.610  4.489  1.757983e+07
 3.576  4.398  1.758474e+07
 3.559  4.479  1.759727e+07
 3.553  4.533  1.762562e+07
 3.543  4.673  1.764959e+07
 3.537  4.741  1.766121e+07
 3.535  4.777  1.767013e+07
 3.535  4.782  1.767130e+07
 3.534  4.796  1.767314e+07
 3.534  4.803  1.767409e+07
 3.534  4.806  1.767461e+07
 3.534  4.808  1.767493e+07
 4.501  3.995  1.151224e+05
 4.492  4.080  5.760448e+06
 4.488  4.129  8.463031e+06
 4.481  4.177  1.074761e+07
 4.472  4.221  1.259401e+07
 4.461  4.265  1.420253e+07
 4.447  4.306  1.552003e+07
 4.434  4.336  1.637210e+07
 4.420  4.364  1.710337e+07
 4.411  4.383  1.754390e+07
 4.407  4.397  1.782985e+07
 4.427  4.422  1.809263e+07
 4.450  4.454  1.811635e+07
 4.443  4.437  1.812062e+07
 4.251  4.496  1.814846e+07
 4.032  4.512  1.816200e+07
 3.860  4.535  1.817003e+07
 3.787  4.540  1.817426e+07
 3.710  4.539  1.818060e+07
 3.678  4.530  1.818590e+07
 3.651  4.516  1.819784e+07
 3.650  4.529  1.820817e+07
 3.691  4.597  1.822342e+07
 3.881  4.600  1.823088e+07
 4.126  4.592  1.832021e+07
 4.173  4.596  1.839784e+07
 4.172  4.604  1.855072e+07
 4.166  4.613  1.869483e+07
 4.164  4.617  1.877132e+07
 4.162  4.620  1.884018e+07
 4.159  4.624  1.891871e+07
 4.156  4.628  1.899483e+07
 4.152  4.632  1.907454e+07
 4.147  4.636  1.915453e+07
 4.142  4.640  1.923687e+07
 4.134  4.644  1.932039e+07
 4.123  4.648  1.941214e+07
 4.108  4.652  1.949343e+07
 4.035  4.660  1.966472e+07
 3.884  4.659  1.973839e+07
 3.687  4.622  1.975593e+07
 3.652  4.583  1.975902e+07
 3.636  4.652  1.976270e+07
 3.634  4.678  1.978023e+07
 3.627  4.781  1.979410e+07
 3.625  4.819  1.980112e+07
 3.625  4.826  1.980291e+07
 3.625  4.828  1.980371e+07
 3.624  4.832  1.980430e+07
 3.624  4.839  1.980514e+07
 3.624  4.840  1.980556e+07
