 4.086  1.411  1.899964e+07
 4.081  1.485  2.799695e+08
 4.078  1.530  4.085626e+08
 4.071  1.571  5.171992e+08
 4.064  1.610  6.156308e+08
 4.055  1.647  6.927356e+08
 4.043  1.680  7.526657e+08
 4.031  1.701  7.879546e+08
 4.019  1.721  8.170119e+08
 4.013  1.734  8.335772e+08
 4.011  1.747  8.450175e+08
 4.026  1.771  8.532568e+08
 4.050  1.794  8.556338e+08
 4.046  1.792  8.556767e+08
 3.999  1.865  8.581326e+08
 3.945  1.876  8.621702e+08
 3.892  1.866  8.640338e+08
 3.841  1.846  8.650691e+08
 3.786  1.807  8.659077e+08
 3.737  1.688  8.672774e+08
 3.678  2.471  8.777339e+08
 3.714  1.890  8.887159e+08
 3.724  1.807  8.978643e+08
 3.736  1.850  9.081020e+08
 3.735  1.867  9.166761e+08
 3.736  1.893  9.265747e+08
 3.737  1.913  9.339714e+08
 3.738  1.943  9.450665e+08
 3.738  1.959  9.506141e+08
 3.738  1.970  9.556068e+08
 3.739  1.995  9.640947e+08
 3.739  2.010  9.694388e+08
 3.741  2.041  9.801270e+08
 3.741  2.047  9.827992e+08
 3.740  2.060  9.881433e+08
 3.740  2.080  9.961595e+08
 3.740  2.085  9.988316e+08
 3.738  2.103  1.006841e+09
 3.734  2.100  1.010220e+09
 3.727  2.093  1.013598e+09
 3.723  2.086  1.015768e+09
 3.716  2.078  1.017511e+09
 3.704  2.141  1.018383e+09
 3.696  2.257  1.018601e+09
 3.686  2.362  1.024386e+09
 3.679  2.495  1.025661e+09
 3.671  2.620  1.026389e+09
 3.665  2.723  1.026889e+09
 3.658  2.836  1.027322e+09
 3.650  2.955  1.027658e+09
 3.642  3.078  1.027951e+09
