 0.756  3.800  9.000000e-01
 0.756  3.803  9.000000e-01
 0.756  3.805  9.000000e-01
 0.756  3.808  9.000000e-01
 0.756  3.811  9.000000e-01
 0.756  3.813  9.000000e-01
 0.756  3.815  9.000000e-01
 0.756  3.817  9.000000e-01
 0.756  3.820  9.000000e-01
 0.756  3.822  9.000000e-01
 0.756  3.823  9.000000e-01
 0.756  3.822  9.000000e-01
 0.756  3.818  9.000000e-01
 0.756  3.817  9.000000e-01
 0.756  3.814  9.000000e-01
 0.756  3.804  9.000000e-01
 0.756  3.798  9.000000e-01
 0.756  3.790  9.000000e-01
 0.756  3.778  9.000000e-01
 0.756  3.764  9.000000e-01
 0.756  3.752  9.000000e-01
 0.756  3.736  9.000000e-01
 0.754  3.720  8.999000e-01
 0.752  3.717  8.999000e-01
 0.748  3.711  8.998000e-01
 0.745  3.707  8.997000e-01
 0.741  3.702  8.996000e-01
 0.740  3.700  8.995000e-01
 0.738  3.697  8.994000e-01
 0.737  3.691  8.992000e-01
 0.737  3.688  8.991000e-01
 0.737  3.682  8.988000e-01
 0.737  3.677  8.986000e-01
 0.737  3.674  8.984000e-01
 0.737  3.668  8.980000e-01
 0.737  3.663  8.971000e-01
 0.737  3.658  8.966000e-01
 0.737  3.654  8.961000e-01
 0.737  3.649  8.954000e-01
 0.737  3.645  8.947000e-01
 0.737  3.639  8.938000e-01
 0.737  3.632  8.927000e-01
 0.737  3.625  8.914000e-01
 0.737  3.621  8.900000e-01
 0.737  3.615  8.881000e-01
 0.737  3.606  8.859000e-01
 0.737  3.603  8.832000e-01
 0.737  3.598  8.801000e-01
 0.737  3.591  8.761000e-01
 0.737  3.586  8.711000e-01
 0.737  3.581  8.652000e-01
