 4.618  4.859  4.000304e+04
 4.611  4.935  2.059882e+06
 4.606  4.981  3.123138e+06
 4.598  5.027  4.047708e+06
 4.587  5.069  4.804468e+06
 4.573  5.109  5.461376e+06
 4.553  5.148  6.027675e+06
 4.536  5.176  6.394071e+06
 4.516  5.203  6.719466e+06
 4.501  5.221  6.920446e+06
 4.489  5.239  7.097308e+06
 4.508  5.256  7.182753e+06
 4.534  5.282  7.190462e+06
 4.538  5.285  7.191394e+06
 4.509  5.295  7.195580e+06
 4.486  5.304  7.197052e+06
 4.453  5.314  7.198809e+06
 4.422  5.322  7.200327e+06
 4.392  5.331  7.201740e+06
 4.361  5.345  7.203496e+06
 4.327  5.370  7.211705e+06
 4.327  5.371  7.226156e+06
 4.322  5.373  7.250722e+06
 4.318  5.374  7.276734e+06
 4.314  5.376  7.302746e+06
 4.311  5.378  7.327312e+06
 4.308  5.379  7.354769e+06
 4.304  5.381  7.382226e+06
 4.299  5.383  7.409682e+06
 4.295  5.385  7.436243e+06
 4.290  5.387  7.466514e+06
 4.284  5.389  7.498378e+06
 4.278  5.390  7.527056e+06
 4.270  5.392  7.558920e+06
 4.260  5.394  7.595564e+06
 4.251  5.396  7.629022e+06
 4.238  5.399  7.667254e+06
 4.221  5.401  7.706077e+06
 4.194  5.404  7.752305e+06
 4.157  5.407  7.795545e+06
 4.127  5.408  7.814561e+06
 4.071  5.409  7.834186e+06
 3.957  5.403  7.845078e+06
 3.709  5.373  7.849916e+06
 3.695  5.373  7.853916e+06
 3.702  5.466  7.854673e+06
 3.703  5.467  7.854818e+06
 3.703  5.468  7.854831e+06
 3.702  5.467  7.854838e+06
 3.702  5.467  7.854848e+06
 3.702  5.467  7.854864e+06
