 0.756  3.827  1.000000e+00
 0.756  3.831  1.000000e+00
 0.756  3.833  1.000000e+00
 0.756  3.835  1.000000e+00
 0.756  3.837  1.000000e+00
 0.756  3.839  1.000000e+00
 0.756  3.842  1.000000e+00
 0.756  3.844  1.000000e+00
 0.756  3.846  1.000000e+00
 0.756  3.847  1.000000e+00
 0.756  3.848  1.000000e+00
 0.756  3.848  1.000000e+00
 0.756  3.843  1.000000e+00
 0.756  3.829  1.000000e+00
 0.756  3.814  1.000000e+00
 0.756  3.802  1.000000e+00
 0.756  3.786  1.000000e+00
 0.756  3.775  1.000000e+00
 0.756  3.760  1.000000e+00
 0.756  3.746  1.000000e+00
 0.755  3.724  1.000000e+00
 0.753  3.719  9.999000e-01
 0.750  3.716  9.999000e-01
 0.746  3.712  9.998000e-01
 0.743  3.708  9.997000e-01
 0.740  3.704  9.997000e-01
 0.737  3.702  9.996000e-01
 0.736  3.699  9.995000e-01
 0.735  3.696  9.993000e-01
 0.734  3.692  9.992000e-01
 0.734  3.687  9.990000e-01
 0.734  3.680  9.988000e-01
 0.734  3.676  9.986000e-01
 0.734  3.673  9.983000e-01
 0.735  3.668  9.980000e-01
 0.735  3.665  9.970000e-01
 0.735  3.660  9.966000e-01
 0.735  3.654  9.961000e-01
 0.735  3.651  9.955000e-01
 0.735  3.645  9.947000e-01
 0.735  3.641  9.939000e-01
 0.735  3.634  9.929000e-01
 0.735  3.627  9.916000e-01
 0.735  3.622  9.902000e-01
 0.735  3.618  9.884000e-01
 0.735  3.612  9.863000e-01
 0.735  3.604  9.838000e-01
 0.735  3.600  9.807000e-01
 0.735  3.595  9.771000e-01
 0.735  3.588  9.723000e-01
 0.735  3.584  9.665000e-01
