 4.151  1.773  1.479972e+07
 4.144  1.846  1.676288e+08
 4.141  1.892  2.443298e+08
 4.135  1.936  3.064744e+08
 4.127  1.976  3.553335e+08
 4.116  2.013  3.941340e+08
 4.102  2.047  4.258268e+08
 4.091  2.070  4.450355e+08
 4.078  2.089  4.605584e+08
 4.071  2.103  4.698934e+08
 4.069  2.116  4.765345e+08
 4.085  2.140  4.811833e+08
 4.108  2.158  4.823323e+08
 4.101  2.152  4.823815e+08
 4.047  2.230  4.835840e+08
 3.982  2.240  4.852889e+08
 3.918  2.227  4.860682e+08
 3.852  2.199  4.865183e+08
 3.792  2.163  4.867819e+08
 3.728  2.046  4.872542e+08
 3.682  2.548  4.895761e+08
 3.696  2.368  4.964099e+08
 3.701  2.310  5.016968e+08
 3.705  2.267  5.065513e+08
 3.709  2.246  5.104292e+08
 3.714  2.241  5.140710e+08
 3.720  2.258  5.175170e+08
 3.731  2.309  5.218717e+08
 3.742  2.346  5.246593e+08
 3.759  2.376  5.274469e+08
 3.795  2.408  5.310310e+08
 3.816  2.439  5.373343e+08
 3.817  2.448  5.398081e+08
 3.818  2.462  5.432880e+08
 3.817  2.476  5.472385e+08
 3.816  2.484  5.496681e+08
 3.811  2.491  5.519704e+08
 3.799  2.506  5.568778e+08
 3.781  2.511  5.594382e+08
 3.750  2.506  5.611921e+08
 3.735  2.497  5.619832e+08
 3.717  2.466  5.628375e+08
 3.694  2.510  5.687334e+08
 3.684  2.621  5.693987e+08
 3.675  2.751  5.698348e+08
 3.666  2.879  5.700092e+08
 3.658  3.009  5.702271e+08
 3.651  3.140  5.704452e+08
 3.642  3.269  5.705978e+08
 3.628  3.410  5.707286e+08
 3.621  3.526  5.708210e+08
